"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Race"	"Race Code"	Count
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	45
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	44
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	47
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	61
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	59
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2013"	"2013"	"80-84 years"	"80-84"	"White"	"2106-3"	42
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2013"	"2013"	"85+ years"	"85+"	"White"	"2106-3"	44
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2014"	"2014"	"50-54 years"	"50-54"	"White"	"2106-3"	33
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2014"	"2014"	"55-59 years"	"55-59"	"White"	"2106-3"	31
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	47
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	64
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	49
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	40
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2014"	"2014"	"80-84 years"	"80-84"	"White"	"2106-3"	43
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	52
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2015"	"2015"	"40-44 years"	"40-44"	"White"	"2106-3"	19
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2015"	"2015"	"50-54 years"	"50-54"	"White"	"2106-3"	35
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2015"	"2015"	"55-59 years"	"55-59"	"White"	"2106-3"	37
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2015"	"2015"	"60-64 years "	"60-64"	"White"	"2106-3"	45
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	68
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2015"	"2015"	"70-74 years"	"70-74"	"White"	"2106-3"	50
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2015"	"2015"	"75-79 years"	"75-79"	"White"	"2106-3"	43
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2015"	"2015"	"80-84 years"	"80-84"	"White"	"2106-3"	37
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2015"	"2015"	"85+ years"	"85+"	"White"	"2106-3"	37
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2016"	"2016"	"45-49 years"	"45-49"	"White"	"2106-3"	18
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2016"	"2016"	"50-54 years"	"50-54"	"White"	"2106-3"	31
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2016"	"2016"	"55-59 years"	"55-59"	"White"	"2106-3"	42
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2016"	"2016"	"60-64 years "	"60-64"	"White"	"2106-3"	48
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2016"	"2016"	"65-69 years"	"65-69"	"White"	"2106-3"	74
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2016"	"2016"	"70-74 years"	"70-74"	"White"	"2106-3"	49
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2016"	"2016"	"75-79 years"	"75-79"	"White"	"2106-3"	53
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2016"	"2016"	"80-84 years"	"80-84"	"White"	"2106-3"	40
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2016"	"2016"	"85+ years"	"85+"	"White"	"2106-3"	50
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2012"	"2012"	"50-54 years"	"50-54"	"White"	"2106-3"	28
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2012"	"2012"	"55-59 years"	"55-59"	"White"	"2106-3"	25
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2012"	"2012"	"60-64 years "	"60-64"	"White"	"2106-3"	25
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2012"	"2012"	"65-69 years"	"65-69"	"White"	"2106-3"	35
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2012"	"2012"	"70-74 years"	"70-74"	"White"	"2106-3"	24
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2012"	"2012"	"75-79 years"	"75-79"	"White"	"2106-3"	41
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2012"	"2012"	"80-84 years"	"80-84"	"White"	"2106-3"	30
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2012"	"2012"	"85+ years"	"85+"	"White"	"2106-3"	49
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2013"	"2013"	"50-54 years"	"50-54"	"White"	"2106-3"	22
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	20
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	26
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	39
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	29
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	30
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2013"	"2013"	"80-84 years"	"80-84"	"White"	"2106-3"	47
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2013"	"2013"	"85+ years"	"85+"	"White"	"2106-3"	58
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2014"	"2014"	"45-49 years"	"45-49"	"White"	"2106-3"	17
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2014"	"2014"	"50-54 years"	"50-54"	"White"	"2106-3"	31
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2014"	"2014"	"55-59 years"	"55-59"	"White"	"2106-3"	20
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	33
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	41
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	24
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	33
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2014"	"2014"	"80-84 years"	"80-84"	"White"	"2106-3"	32
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	52
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2015"	"2015"	"50-54 years"	"50-54"	"White"	"2106-3"	23
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2015"	"2015"	"55-59 years"	"55-59"	"White"	"2106-3"	30
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2015"	"2015"	"60-64 years "	"60-64"	"White"	"2106-3"	22
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	36
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2015"	"2015"	"70-74 years"	"70-74"	"White"	"2106-3"	25
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2015"	"2015"	"75-79 years"	"75-79"	"White"	"2106-3"	28
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2015"	"2015"	"80-84 years"	"80-84"	"White"	"2106-3"	26
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2015"	"2015"	"85+ years"	"85+"	"White"	"2106-3"	52
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2016"	"2016"	"50-54 years"	"50-54"	"White"	"2106-3"	27
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2016"	"2016"	"55-59 years"	"55-59"	"White"	"2106-3"	31
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2016"	"2016"	"60-64 years "	"60-64"	"White"	"2106-3"	29
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2016"	"2016"	"65-69 years"	"65-69"	"White"	"2106-3"	30
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2016"	"2016"	"70-74 years"	"70-74"	"White"	"2106-3"	36
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2016"	"2016"	"75-79 years"	"75-79"	"White"	"2106-3"	28
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2016"	"2016"	"80-84 years"	"80-84"	"White"	"2106-3"	35
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2016"	"2016"	"85+ years"	"85+"	"White"	"2106-3"	39
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"35-39 years"	"35-39"	"White"	"2106-3"	19
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"40-44 years"	"40-44"	"White"	"2106-3"	42
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"45-49 years"	"45-49"	"Black or African American"	"2054-5"	20
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"45-49 years"	"45-49"	"White"	"2106-3"	69
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"50-54 years"	"50-54"	"Black or African American"	"2054-5"	40
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"50-54 years"	"50-54"	"White"	"2106-3"	129
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"55-59 years"	"55-59"	"Black or African American"	"2054-5"	29
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"55-59 years"	"55-59"	"White"	"2106-3"	138
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"60-64 years "	"60-64"	"Black or African American"	"2054-5"	39
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"60-64 years "	"60-64"	"White"	"2106-3"	169
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"65-69 years"	"65-69"	"Black or African American"	"2054-5"	37
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"65-69 years"	"65-69"	"White"	"2106-3"	192
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"70-74 years"	"70-74"	"Black or African American"	"2054-5"	36
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"70-74 years"	"70-74"	"White"	"2106-3"	179
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"75-79 years"	"75-79"	"Black or African American"	"2054-5"	36
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"75-79 years"	"75-79"	"White"	"2106-3"	224
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"80-84 years"	"80-84"	"Black or African American"	"2054-5"	22
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"80-84 years"	"80-84"	"White"	"2106-3"	272
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"85+ years"	"85+"	"Black or African American"	"2054-5"	29
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2012"	"2012"	"85+ years"	"85+"	"White"	"2106-3"	367
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"35-39 years"	"35-39"	"White"	"2106-3"	18
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"40-44 years"	"40-44"	"White"	"2106-3"	47
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"45-49 years"	"45-49"	"Black or African American"	"2054-5"	23
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"45-49 years"	"45-49"	"White"	"2106-3"	68
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"50-54 years"	"50-54"	"Black or African American"	"2054-5"	31
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"50-54 years"	"50-54"	"White"	"2106-3"	122
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"55-59 years"	"55-59"	"Black or African American"	"2054-5"	25
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	131
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"60-64 years "	"60-64"	"Black or African American"	"2054-5"	32
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	162
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"65-69 years"	"65-69"	"Asian or Pacific Islander"	"A-PI"	19
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"65-69 years"	"65-69"	"Black or African American"	"2054-5"	22
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	181
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"70-74 years"	"70-74"	"Black or African American"	"2054-5"	34
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	167
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"75-79 years"	"75-79"	"Black or African American"	"2054-5"	31
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	219
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"80-84 years"	"80-84"	"Black or African American"	"2054-5"	17
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"80-84 years"	"80-84"	"White"	"2106-3"	265
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"85+ years"	"85+"	"Black or African American"	"2054-5"	22
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2013"	"2013"	"85+ years"	"85+"	"White"	"2106-3"	367
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"40-44 years"	"40-44"	"White"	"2106-3"	45
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"45-49 years"	"45-49"	"Black or African American"	"2054-5"	17
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"45-49 years"	"45-49"	"White"	"2106-3"	65
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"50-54 years"	"50-54"	"Black or African American"	"2054-5"	33
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"50-54 years"	"50-54"	"White"	"2106-3"	119
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"55-59 years"	"55-59"	"Black or African American"	"2054-5"	35
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"55-59 years"	"55-59"	"White"	"2106-3"	155
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"60-64 years "	"60-64"	"Black or African American"	"2054-5"	38
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	146
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"65-69 years"	"65-69"	"Black or African American"	"2054-5"	36
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	201
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"70-74 years"	"70-74"	"Black or African American"	"2054-5"	37
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	190
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"75-79 years"	"75-79"	"Black or African American"	"2054-5"	28
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	207
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"80-84 years"	"80-84"	"Black or African American"	"2054-5"	38
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"80-84 years"	"80-84"	"White"	"2106-3"	235
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"85+ years"	"85+"	"Black or African American"	"2054-5"	27
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	348
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"30-34 years"	"30-34"	"White"	"2106-3"	16
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"35-39 years"	"35-39"	"White"	"2106-3"	16
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"40-44 years"	"40-44"	"White"	"2106-3"	35
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"45-49 years"	"45-49"	"White"	"2106-3"	70
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"50-54 years"	"50-54"	"Black or African American"	"2054-5"	38
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"50-54 years"	"50-54"	"White"	"2106-3"	127
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"55-59 years"	"55-59"	"Black or African American"	"2054-5"	24
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"55-59 years"	"55-59"	"White"	"2106-3"	148
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"60-64 years "	"60-64"	"Black or African American"	"2054-5"	33
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"60-64 years "	"60-64"	"White"	"2106-3"	129
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"65-69 years"	"65-69"	"Black or African American"	"2054-5"	34
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"65-69 years"	"65-69"	"White"	"2106-3"	190
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"70-74 years"	"70-74"	"Black or African American"	"2054-5"	40
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"70-74 years"	"70-74"	"White"	"2106-3"	164
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"75-79 years"	"75-79"	"Black or African American"	"2054-5"	33
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"75-79 years"	"75-79"	"White"	"2106-3"	194
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"80-84 years"	"80-84"	"White"	"2106-3"	229
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"85+ years"	"85+"	"Black or African American"	"2054-5"	36
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2015"	"2015"	"85+ years"	"85+"	"White"	"2106-3"	297
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"35-39 years"	"35-39"	"White"	"2106-3"	34
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"40-44 years"	"40-44"	"White"	"2106-3"	27
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"45-49 years"	"45-49"	"White"	"2106-3"	82
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"50-54 years"	"50-54"	"Black or African American"	"2054-5"	36
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"50-54 years"	"50-54"	"White"	"2106-3"	139
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"55-59 years"	"55-59"	"Black or African American"	"2054-5"	32
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"55-59 years"	"55-59"	"White"	"2106-3"	136
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"60-64 years "	"60-64"	"Black or African American"	"2054-5"	29
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"60-64 years "	"60-64"	"White"	"2106-3"	159
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"65-69 years"	"65-69"	"Asian or Pacific Islander"	"A-PI"	19
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"65-69 years"	"65-69"	"Black or African American"	"2054-5"	45
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"65-69 years"	"65-69"	"White"	"2106-3"	185
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"70-74 years"	"70-74"	"Black or African American"	"2054-5"	31
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"70-74 years"	"70-74"	"White"	"2106-3"	190
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"75-79 years"	"75-79"	"Black or African American"	"2054-5"	33
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"75-79 years"	"75-79"	"White"	"2106-3"	213
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"80-84 years"	"80-84"	"Black or African American"	"2054-5"	31
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"80-84 years"	"80-84"	"White"	"2106-3"	212
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"85+ years"	"85+"	"Black or African American"	"2054-5"	27
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	"85+ years"	"85+"	"White"	"2106-3"	260
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2012"	"2012"	"45-49 years"	"45-49"	"White"	"2106-3"	22
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2012"	"2012"	"50-54 years"	"50-54"	"White"	"2106-3"	26
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2012"	"2012"	"55-59 years"	"55-59"	"White"	"2106-3"	26
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2012"	"2012"	"60-64 years "	"60-64"	"White"	"2106-3"	40
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2012"	"2012"	"65-69 years"	"65-69"	"White"	"2106-3"	30
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2012"	"2012"	"70-74 years"	"70-74"	"White"	"2106-3"	30
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2012"	"2012"	"75-79 years"	"75-79"	"White"	"2106-3"	35
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2012"	"2012"	"80-84 years"	"80-84"	"White"	"2106-3"	45
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2012"	"2012"	"85+ years"	"85+"	"White"	"2106-3"	44
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2013"	"2013"	"50-54 years"	"50-54"	"White"	"2106-3"	35
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2013"	"2013"	"55-59 years"	"55-59"	"White"	"2106-3"	32
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2013"	"2013"	"60-64 years "	"60-64"	"White"	"2106-3"	43
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2013"	"2013"	"65-69 years"	"65-69"	"White"	"2106-3"	42
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2013"	"2013"	"70-74 years"	"70-74"	"White"	"2106-3"	46
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2013"	"2013"	"75-79 years"	"75-79"	"White"	"2106-3"	34
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2013"	"2013"	"80-84 years"	"80-84"	"White"	"2106-3"	33
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2013"	"2013"	"85+ years"	"85+"	"White"	"2106-3"	27
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2014"	"2014"	"45-49 years"	"45-49"	"White"	"2106-3"	16
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2014"	"2014"	"50-54 years"	"50-54"	"White"	"2106-3"	29
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2014"	"2014"	"55-59 years"	"55-59"	"White"	"2106-3"	37
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2014"	"2014"	"60-64 years "	"60-64"	"White"	"2106-3"	41
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2014"	"2014"	"65-69 years"	"65-69"	"White"	"2106-3"	38
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2014"	"2014"	"70-74 years"	"70-74"	"White"	"2106-3"	44
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2014"	"2014"	"75-79 years"	"75-79"	"White"	"2106-3"	33
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2014"	"2014"	"80-84 years"	"80-84"	"White"	"2106-3"	31
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2014"	"2014"	"85+ years"	"85+"	"White"	"2106-3"	30
